sentiment,message,tweetid,cleaned_message,tweet_date,sentiment_compound,sentiment_pos,sentiment_neu,sentiment_neg,sentiment_category,month
1,RT @bloosamis: who wants to solve climate change with me on thursday,872872202680623110,rt bloosamis: who wants to solve climate change with me on thursday,2017-06-08 19:45:24.957,0.2023,0.141,0.859,0.0,positive,2017-06
1,"RT @SierraClub: Grizzly bears taken off the endangered species list, despite signs that climate change is threatening their survival https:…",878053783980220416,"rt sierraclub: grizzly bears taken off the endangered species list, despite signs that climate change is threatening their survival",2017-06-23 02:55:10.208,-0.5267,0.0,0.848,0.152,negative,2017-06
1,"RT @heatherbarr1: Wow, thanks for reading our report, @ChelseaClinton! More on child marriage and climate change here:…",871728666333544449,"rt heatherbarr1: wow, thanks for reading our report, chelseaclinton! more on child marriage and climate change here:",2017-06-05 16:01:24.646,0.7901,0.318,0.682,0.0,positive,2017-06
1,RT @ScariestStorys: This photo by Kerstin Langenberger shows how polar bears are being affected by climate change. https://t.co/Qt4j4bKufw,872324153331810304,rt scarieststorys: this photo by kerstin langenberger shows how polar bears are being affected by climate change.,2017-06-07 07:27:39.810,-0.1531,0.0,0.914,0.086,negative,2017-06
0,RT @Stevenwhirsch99: Maybe people would respect Hollywoods opinion on climate change if they didn't fly around in jets every day. Just sayi…,870487131503730688,rt stevenwhirsch99: maybe people would respect hollywoods opinion on climate change if they didn t fly around in jets every day. just sayi,2017-06-02 05:47:59.676,0.4767,0.129,0.871,0.0,positive,2017-06
1,@JohnBertos @NBCNightlyNews You don't find the truth about climate change on TV... You have to read science,872785820926783488,johnbertos nbcnightlynews you don t find the truth about climate change on tv... you have to read science,2017-06-08 14:02:09.942,-0.2411,0.0,0.891,0.109,negative,2017-06
-1,Researching climate change or anything else isn't the issue. Being subservient to a UN mega treaty IS the issue. https://t.co/ppAUzJ6eXe,873283974168281088,researching climate change or anything else isn t the issue. being subservient to a un mega treaty is the issue.,2017-06-09 23:01:38.930,0.0,0.0,1.0,0.0,neutral,2017-06
0,RT @JoshButler: FFS I look away from Twitter for FIVE MINUTES and Malcolm Roberts starts talking about dicks and climate change,870156860803895296,rt joshbutler: ffs i look away from twitter for five minutes and malcolm roberts starts talking about dicks and climate change,2017-06-01 07:55:37.005,-0.6739,0.0,0.807,0.193,negative,2017-06
0,the earth is flat global warming is fake ghandi is still alive keanu reaves is immortal,875656941602603008,the earth is flat global warming is fake ghandi is still alive keanu reaves is immortal,2017-06-16 12:10:58.454,0.2732,0.291,0.563,0.146,positive,2017-06
1,"If we seriously want to tackle climate change, why are we not building compact electric vehicles in Australia? https://t.co/IrO94QgQSG",879632304863301632,"if we seriously want to tackle climate change, why are we not building compact electric vehicles in australia?",2017-06-27 11:27:38.914,-0.1027,0.065,0.85,0.085,negative,2017-06
-1,"800,000 years of climate change, in 3 minutes [ the co2 has no proof and is MTCO2 in debt https://t.co/7BBD09PJJd",876832208409034754,"800,000 years of climate change, in 3 minutes the co2 has no proof and is mtco2 in debt",2017-06-19 18:01:03.896,-0.5719,0.0,0.773,0.227,negative,2017-06
1,"RT @RichardDawkins: Yes, climate change is real. And, yes, humans are responsible. But don’t worry, God will intervene (Congressman): http…",870333586834157573,"rt richarddawkins: yes, climate change is real. and, yes, humans are responsible. but don t worry, god will intervene congressman :",2017-06-01 19:37:51.774,0.2846,0.298,0.559,0.143,positive,2017-06
2,Trump believes in climate change but wants a better deal – US ambassador to UN https://t.co/Pu1Hzn5gkb,871717062162493440,trump believes in climate change but wants a better deal us ambassador to un,2017-06-05 15:15:17.996,0.5927,0.228,0.772,0.0,positive,2017-06
1,RT @vxktuuris: will you still claim that global warming isn't real when there's food shortages?,870383878459895808,rt vxktuuris: will you still claim that global warming isn t real when there s food shortages?,2017-06-01 22:57:42.232,0.0,0.099,0.802,0.099,neutral,2017-06
0,RT @itrevormoore: Be the climate change you wish to see in the world.,870444179419279360,rt itrevormoore: be the climate change you wish to see in the world.,2017-06-02 02:57:19.101,0.4019,0.184,0.816,0.0,positive,2017-06
1,"RT @lernfern: climate change has killed millions of innocent animal lives and will continue to do so at an exponential rate, jacob https://…",878846708003852288,"rt lernfern: climate change has killed millions of innocent animal lives and will continue to do so at an exponential rate, jacob",2017-06-25 07:25:58.027,-0.4767,0.086,0.753,0.161,negative,2017-06
1,"101°F at 8:30pm in NJ in Jun, but global warming isn't really??? https://t.co/HBKsv366gP",874785450854158337,"101 f at 8:30pm in nj in jun, but global warming isn t really???",2017-06-14 02:27:58.868,0.3485,0.169,0.831,0.0,positive,2017-06
1,RT @voxdotcom: A new book ranks the top 100 solutions to climate change. The results are surprising: https://t.co/U6Zic2udiA https://t.co/l…,872087914452307968,rt voxdotcom: a new book ranks the top 100 solutions to climate change. the results are surprising:,2017-06-06 15:48:56.072,0.5574,0.272,0.728,0.0,positive,2017-06
0,RT @sorola: Let's fight global warming together. Crank your air conditioner &amp; open your home's windows for 1 hour. Together we can make a d…,880310270983249920,rt sorola: let s fight global warming together. crank your air conditioner amp; open your home s windows for 1 hour. together we can make a d,2017-06-29 08:21:38.633,-0.25,0.063,0.833,0.103,negative,2017-06
0,RT @nobby15: IDIOT IN ACTION - One Nation senator Malcolm Roberts asking about the connection between penises and climate change…,870183102433251328,rt nobby15: idiot in action one nation senator malcolm roberts asking about the connection between penises and climate change,2017-06-01 09:39:53.497,-0.6166,0.0,0.817,0.183,negative,2017-06
0,"RT @TrumpTrain45Pac: ��This is a photo of an actual climate change meeting in 2015.
MT: Deplorablerodent https://t.co/MpyOJbqj8F",870856297377406976,rt trumptrain45pac: this is a photo of an actual climate change meeting in 2015. mt: deplorablerodent,2017-06-03 06:14:55.679,0.0,0.0,1.0,0.0,neutral,2017-06
1,RT @kurteichenwald: How will 'climate change is a lib fraud' propagandists explain that 100 large US corporations have stiffed Trump &amp; comm…,870675399977689088,rt kurteichenwald: how will climate change is a lib fraud propagandists explain that 100 large us corporations have stiffed trump amp; comm,2017-06-02 18:16:06.378,-0.5859,0.0,0.84,0.16,negative,2017-06
1,"RT @sopranospinner: @Shakestweetz Tens of thousands of unnecessary deaths, immeasurable suffering, and irreversible climate change. Not wor…",878999307256438784,"rt sopranospinner: shakestweetz tens of thousands of unnecessary deaths, immeasurable suffering, and irreversible climate change. not wor",2017-06-25 17:32:20.524,-0.5994,0.0,0.754,0.246,negative,2017-06
-1,"RT @TEN_GOP: 7 more dead in London because of climate change. Oh wait, nope, it's Islamic terrorism again.
#LondonAttacks https://t.co/PUqc…",871370937257558016,"rt ten_gop: 7 more dead in london because of climate change. oh wait, nope, it s islamic terrorism again. londonattacks",2017-06-04 16:19:55.388,-0.2333,0.145,0.673,0.182,negative,2017-06
2,�� Most Americans want 'aggressive' action on climate change: Reuters/Ipsos poll https://t.co/zV8j28UcFh https://t.co/414CgDAI1F,872050469010407424,most americans want aggressive action on climate change: reuters ipsos poll,2017-06-06 13:20:08.383,0.1477,0.116,0.884,0.0,positive,2017-06
1,"RT @AngrySalmond: The DUP are anti-abortion, oppose same-sex marriage, deny climate change and support the death penalty. They're now There…",873225674659688449,"rt angrysalmond: the dup are anti abortion, oppose same sex marriage, deny climate change and support the death penalty. they re now there",2017-06-09 19:09:59.244,-0.765,0.096,0.571,0.332,negative,2017-06
1,RT @nowthisnews: Al Franken is the master of humiliating climate change deniers https://t.co/8yu54IPI3P,880795784689483776,rt nowthisnews: al franken is the master of humiliating climate change deniers,2017-06-30 16:30:54.121,-0.5106,0.0,0.719,0.281,negative,2017-06
1,RT @CarnegieEndow: Join us in DC on June 21 for a discussion on combatting climate change through innovation: https://t.co/laeHNDc3IZ…,876557804340948993,rt carnegieendow: join us in dc on june 21 for a discussion on combatting climate change through innovation:,2017-06-18 23:50:40.868,0.5859,0.231,0.769,0.0,positive,2017-06
2,Northampton wins grant to prepare for climate change - https://t.co/qmaguVICnS https://t.co/TVQI0OKLtf,875071610931126272,northampton wins grant to prepare for climate change,2017-06-14 21:25:04.747,0.7351,0.437,0.563,0.0,positive,2017-06
0,"@ddubyuh If you just love farmers and rural communities, but don't believe in climate change, it is still the best way to farm.",877118953142747136,"ddubyuh if you just love farmers and rural communities, but don t believe in climate change, it is still the best way to farm.",2017-06-20 13:00:29.168,0.8555,0.286,0.714,0.0,positive,2017-06
2,"RT @timesofindia: India, China already showing strong leadership to combat climate change: UN environment chief…",870542087460093954,"rt timesofindia: india, china already showing strong leadership to combat climate change: un environment chief",2017-06-02 09:26:22.197,0.2263,0.176,0.695,0.128,positive,2017-06
2,RT @AP_Politics: The White House talking points on climate change challenged the facts. AP reporters examine some of the claims: https://t.…,870465330170261504,rt ap_politics: the white house talking points on climate change challenged the facts. ap reporters examine some of the claims:,2017-06-02 04:21:21.833,-0.1027,0.0,0.935,0.065,negative,2017-06
1,RT @HausOfJuuso: Can't wait to see our planet die because of global warming �� I'll 'thank' you later @realDonaldTrump #MakeOurPlanetGreatAg…,870671740778762240,rt hausofjuuso: can t wait to see our planet die because of global warming i ll thank you later realdonaldtrump makeourplanetgreatag,2017-06-02 18:01:33.957,-0.5106,0.068,0.766,0.166,negative,2017-06
1,"RT @JonRiley7: Pence says climate change is part of a 'liberal' agenda. No Mike, everyone IN THE WORLD but y'all think we must act.
https:/…",870837621987057667,"rt jonriley7: pence says climate change is part of a liberal agenda. no mike, everyone in the world but y all think we must act.",2017-06-03 05:00:43.119,-0.1531,0.0,0.935,0.065,negative,2017-06
1,How are you gonna sit there and tell me climate change is a hoax when it's literally 106 degrees outside and raining ?!??,876670188187303937,how are you gonna sit there and tell me climate change is a hoax when it s literally 106 degrees outside and raining ?!??,2017-06-19 07:17:15.265,-0.4464,0.0,0.877,0.123,negative,2017-06
1,"RT @OwenJones84: And lo! The Tories did conjure up the magic money tree to shower gifts on their homophobic, anti-choice, climate change de…",879288544681963520,"rt owenjones84: and lo! the tories did conjure up the magic money tree to shower gifts on their homophobic, anti choice, climate change de",2017-06-26 12:41:40.100,0.0,0.0,1.0,0.0,neutral,2017-06
1,"RT @AltUSDA_ARS: Finally, the truth behind this Administration's tacit support of climate change! https://t.co/NJGVQtLXWo",880588529109270529,"rt altusda_ars: finally, the truth behind this administration s tacit support of climate change!",2017-06-30 02:47:20.540,0.6476,0.306,0.694,0.0,positive,2017-06
-1,RT @CharlieDaniels: I'm not worried about global warming but I'm terrified about global government.,870469701935280128,rt charliedaniels: i m not worried about global warming but i m terrified about global government.,2017-06-02 04:38:44.143,-0.6962,0.143,0.572,0.286,negative,2017-06
0,Weird how we got WWE announcer Howard 'The Fink' Finkel to write a report about climate change,872721544052563968,weird how we got wwe announcer howard the fink finkel to write a report about climate change,2017-06-08 09:46:45.141,-0.1779,0.0,0.898,0.102,negative,2017-06
1,"@GodandCountry51 @megynkelly I know it's hard for you people to grasp, but this is CAUSED by climate change.",879379376848211968,"godandcountry51 megynkelly i know it s hard for you people to grasp, but this is caused by climate change.",2017-06-26 18:42:36.176,-0.0516,0.0,0.93,0.07,negative,2017-06
1,RT @ChrisCuomo: because it is really hard to find a respected scientist who doesn't put stock in global warming. https://t.co/ShPNWHOGDK,870230488090382336,rt chriscuomo: because it is really hard to find a respected scientist who doesn t put stock in global warming.,2017-06-01 12:48:11.118,0.4601,0.21,0.715,0.076,positive,2017-06
2,China's Li: fighting climate change is 'global consensus' - Chinese Premier Li Keqiang says fighting climate ch... https://t.co/rw5J3XwfIv,870207702621986816,china s li: fighting climate change is global consensus chinese premier li keqiang says fighting climate ch...,2017-06-01 11:17:38.639,-0.6124,0.0,0.75,0.25,negative,2017-06
1,#climatechange Analysis|Most Americans support government regulation to fight climate change.Including in Pittsburgh https://t.co/277vlndjoZ,871681237471166464,climatechange analysis most americans support government regulation to fight climate change.including in pittsburgh,2017-06-05 12:52:56.724,0.0258,0.166,0.675,0.16,neutral,2017-06
1,RT @Rachael_Swindon: Jeremy Corbyn rightly slammed Trump's climate change stupidity. What did May do? Offer him the NHS?,870726816255836161,rt rachael_swindon: jeremy corbyn rightly slammed trump s climate change stupidity. what did may do? offer him the nhs?,2017-06-02 21:40:24.974,-0.504,0.0,0.839,0.161,negative,2017-06
0,"RT @millennialrepo: With lots of talk on climate change, our contributor brings up some good points.
Trump on Paris Climate change https://…",872472158148100096,"rt millennialrepo: with lots of talk on climate change, our contributor brings up some good points. trump on paris climate change",2017-06-07 17:15:46.908,0.4404,0.121,0.879,0.0,positive,2017-06
1,Please RT #iphone #ipad #mac After Ice is a new app that uses AR to simulate the effects of climate change.. https://t.co/sFmHqCKl32,874408880931045376,please rt iphone ipad mac after ice is a new app that uses ar to simulate the effects of climate change..,2017-06-13 01:31:37.602,0.3182,0.103,0.897,0.0,positive,2017-06
1,"As climate change scientists have been warning for years, idiots! https://t.co/T4SZTk7DG6",871964423149174784,"as climate change scientists have been warning for years, idiots!",2017-06-06 07:38:13.451,-0.4003,0.0,0.788,0.212,negative,2017-06
2,Donald Trump likely to pull out of Paris deal: US states pledge to continue efforts to combat climate change -…… https://t.co/FkI7wbmHwM,870223926336471044,donald trump likely to pull out of paris deal: us states pledge to continue efforts to combat climate change,2017-06-01 12:22:06.674,-0.34,0.0,0.893,0.107,negative,2017-06
0,RT @ShippersUnbound: 'I would sign a letter with any other letter' says Jezza on climate change. That's what he's been doing for 40 years.…,870737994952605696,rt shippersunbound: i would sign a letter with any other letter says jezza on climate change. that s what he s been doing for 40 years.,2017-06-02 22:24:50.183,0.0,0.0,1.0,0.0,neutral,2017-06
1,"RT @pacelattin: Let's assume climate change isn't happening. 

Having cleaner air and water ain't bad either way.",870786695192563714,rt pacelattin: let s assume climate change isn t happening. having cleaner air and water ain t bad either way.,2017-06-03 01:38:21.225,0.3252,0.147,0.774,0.078,positive,2017-06
2,"RT @joerogan: Don't worry about climate change, God will take care it, says GOP congressman https://t.co/thpxeDjlE1",870453432745852928,"rt joerogan: don t worry about climate change, god will take care it, says gop congressman",2017-06-02 03:34:05.266,0.7721,0.372,0.628,0.0,positive,2017-06
1,@SenWarren @realDonaldTrump Such a poor decision. Science has proven climate change. The entire world agrees there'… https://t.co/RJY7WxGbzW,870219317790593024,senwarren realdonaldtrump such a poor decision. science has proven climate change. the entire world agrees there,2017-06-01 12:03:47.911,-0.3182,0.095,0.741,0.164,negative,2017-06
0,"RT @mrspanstreppon: @bdylan234 @IvankaTrump In '10, Ivanka thought climate change was a joke. https://t.co/hMbJ1WkW3w",870520020404641792,"rt mrspanstreppon: bdylan234 ivankatrump in 10, ivanka thought climate change was a joke.",2017-06-02 07:58:41.001,0.296,0.155,0.845,0.0,positive,2017-06
1,RT @PaulBegala: Again and again @jaketapper asks EPA Admin. Pruitt if he &amp; Pres. Trump believe climate change is real. Pruitt won't answer…,870379224246484992,rt paulbegala: again and again jaketapper asks epa admin. pruitt if he amp; pres. trump believe climate change is real. pruitt won t answer,2017-06-01 22:39:12.581,0.0,0.0,1.0,0.0,neutral,2017-06
-1,RT @ScottInSC: While you were teaching your son about climate change and feeding him soy milk Islam was teaching their sons to kill your son,871248227265327107,rt scottinsc: while you were teaching your son about climate change and feeding him soy milk islam was teaching their sons to kill your son,2017-06-04 08:12:19.046,-0.6908,0.0,0.836,0.164,negative,2017-06
0,RT @pablorodas: #CLIMATE #p2 RT These experts say we have until 2020 to get climate change under control. And they’re……,880476553154617344,rt pablorodas: climate p2 rt these experts say we have until 2020 to get climate change under control. and they re,2017-06-29 19:22:23.392,0.0,0.0,1.0,0.0,neutral,2017-06
1,"RT @kylegriffin1: Trump called the mayor of an island that's sinking due to climate change.

He told the mayor not to worry about it.
https…",876066667964399621,rt kylegriffin1: trump called the mayor of an island that s sinking due to climate change. he told the mayor not to worry about it.,2017-06-17 15:19:04.831,0.3412,0.091,0.909,0.0,positive,2017-06
2,#Indigenous knowledge key to climate change https://t.co/26dkNcFeQK via @newscomauHQ #climate,880307650734510080,indigenous knowledge key to climate change via newscomauhq climate,2017-06-29 08:11:13.917,0.0,0.0,1.0,0.0,neutral,2017-06
1,We don't have to hear anti-vaccers/climate change deniers/ACA killers out. Stop using your stupidity to try and kil… https://t.co/CRdJKMQdXX,880098284114780161,we don t have to hear anti vaccers climate change deniers aca killers out. stop using your stupidity to try and kil,2017-06-28 18:19:17.025,-0.8555,0.0,0.63,0.37,negative,2017-06
0,You cannot talk about climate change and defence in the same moment audience - push the button and you will not nee… https://t.co/s6sFPDwqjo,870896969669128193,you cannot talk about climate change and defence in the same moment audience push the button and you will not nee,2017-06-03 08:56:32.709,0.1027,0.062,0.938,0.0,positive,2017-06
1,Visit https://t.co/7CD4rZm2ns to know more about recent research on climate change impacts on ice loads for transmission lines across Canada,872145003539312641,visit to know more about recent research on climate change impacts on ice loads for transmission lines across canada,2017-06-06 19:35:47.171,0.0,0.0,1.0,0.0,neutral,2017-06
2,#Nigeria #news - BREAKING: #Trump pulls US out of global climate change accord https://t.co/hcYUhAsZ8n,872147201073577984,nigeria news breaking: trump pulls us out of global climate change accord,2017-06-06 19:44:31.104,0.0,0.0,1.0,0.0,neutral,2017-06
2,China is emerging as an unexpected leader in fighting climate change https://t.co/0svc9UynUr,872810079539544064,china is emerging as an unexpected leader in fighting climate change,2017-06-08 15:38:33.646,-0.3612,0.0,0.815,0.185,negative,2017-06
-1,Al Gore just told the most incredibly bold-faced LIE ever!! https://t.co/50SVmO5wOi mr junk climate change,871366984281329664,al gore just told the most incredibly bold faced lie ever!! mr junk climate change,2017-06-04 16:04:12.925,0.0,0.0,1.0,0.0,neutral,2017-06
1,RT @JamesMartinSJ: Why is climate change a religious issue? Because God's creation is holy. And climate change hurts the poor the most. htt…,870600937701863424,rt jamesmartinsj: why is climate change a religious issue? because god s creation is holy. and climate change hurts the poor the most. htt,2017-06-02 13:20:13.188,-0.6249,0.077,0.696,0.227,negative,2017-06
2,ExxonMobil’s shareholders force the company to confront climate change head on https://t.co/aMZDDaNJF9,870176116086120448,exxonmobil s shareholders force the company to confront climate change head on,2017-06-01 09:12:07.822,-0.1779,0.0,0.866,0.134,negative,2017-06
1,"RT @SenBillNelson: Sea-level rise is a real threat to Florida. If the U.S. stops fighting climate change, the rest of the world will too an…",878509781278916608,"rt senbillnelson: sea level rise is a real threat to florida. if the u.s. stops fighting climate change, the rest of the world will too an",2017-06-24 09:07:08.436,-0.7579,0.0,0.737,0.263,negative,2017-06
1,RT @MichaelEMann: 'Climate change truth' | My LTE in the @CurryPilot debunking an Oregonian climate change denier:…,875082428796116992,rt michaelemann: climate change truth my lte in the currypilot debunking an oregonian climate change denier:,2017-06-14 22:08:03.927,0.3182,0.133,0.867,0.0,positive,2017-06
1,"RT @WilDonnelly: Arctic climate change study has been canceled due to climate change. Warmer temperatures &amp; moving ice make it unsafe
https…",875148628406521856,rt wildonnelly: arctic climate change study has been canceled due to climate change. warmer temperatures amp; moving ice make it unsafe,2017-06-15 02:31:07.144,0.296,0.095,0.905,0.0,positive,2017-06
0,Comparing what the manifestos say on energy and climate change https://t.co/lPhcgYCuqo Thanks @CarbonBrief #energy #climatechange #GE2017,870227176381198337,comparing what the manifestos say on energy and climate change thanks carbonbrief energy climatechange ge2017,2017-06-01 12:35:01.545,0.6124,0.263,0.737,0.0,positive,2017-06
-1,They changed it from global warming to climate change because the warming stoped. Lol https://t.co/fx8k1fSDkQ,880277284770459648,they changed it from global warming to climate change because the warming stoped. lol,2017-06-29 06:10:34.107,0.6124,0.333,0.667,0.0,positive,2017-06
1,"RT @BikePortland: 'Want to fight climate change? You have to fight cars' - via @slate (sound familiar?!)

https://t.co/GrebFeJnYP",875432167123243008,rt bikeportland: want to fight climate change? you have to fight cars via slate sound familiar?!,2017-06-15 21:17:48.042,-0.6759,0.061,0.662,0.277,negative,2017-06
1,"RT @nytimes: In the Netherlands, climate change is not a hypothetical or a drag on the economy. It’s an opportunity. https://t.co/numCDJsycM",875461395776667651,"rt nytimes: in the netherlands, climate change is not a hypothetical or a drag on the economy. it s an opportunity.",2017-06-15 23:13:56.696,0.5371,0.208,0.792,0.0,positive,2017-06
1,RT @ClimateReality: We can debate how to tackle climate change – but the science is settled #ClimateMarch #ActOnClimate https://t.co/5ZxWIC…,873247177514123268,rt climatereality: we can debate how to tackle climate change but the science is settled climatemarch actonclimate,2017-06-09 20:35:25.924,0.0,0.0,1.0,0.0,neutral,2017-06
0,I swear if y'all could blame LeBron for global warming y'all would,875811648161931264,i swear if y all could blame lebron for global warming y all would,2017-06-16 22:25:43.372,-0.25,0.121,0.606,0.273,negative,2017-06
-1,global warming my butt https://t.co/Bo2ehc34Qq,879418313658552321,global warming my butt,2017-06-26 21:17:19.435,0.1531,0.286,0.714,0.0,positive,2017-06
2,"RT @nytimes: “For us, climate change is beyond ideology”: How the Dutch are learning to live with water https://t.co/KwLZdJnrHH",875559876633673728,"rt nytimes: for us, climate change is beyond ideology : how the dutch are learning to live with water",2017-06-16 05:45:16.362,0.0,0.0,1.0,0.0,neutral,2017-06
1,"RT @McFaul: Please @realDonaldTrump , study the long term implications of climate change. I know you care about conflict &amp; mig…",870154694248849408,"rt mcfaul: please realdonaldtrump , study the long term implications of climate change. i know you care about conflict amp; mig",2017-06-01 07:47:00.458,0.4939,0.231,0.672,0.097,positive,2017-06
1,"DUP 'the anti-abortion (...) party of climate change deniers who don't believe in LGBT rights'. 

Bigoted Healy-Rae… https://t.co/nYzeTRCQcX",873120810772209664,dup the anti abortion ... party of climate change deniers who don t believe in lgbt rights . bigoted healy rae,2017-06-09 12:13:17.745,0.1531,0.13,0.769,0.101,positive,2017-06
-1,"RT @TomiLahren: Folks, the Alt Left. Ignores radical Islam. Blames global warming for terror. Special kind of blissful ignorance. https://t…",871327490152685569,"rt tomilahren: folks, the alt left. ignores radical islam. blames global warming for terror. special kind of blissful ignorance.",2017-06-04 13:27:16.791,-0.3612,0.257,0.408,0.335,negative,2017-06
1,"RT @predictability3: Check out our latest blog: Carbon Capture &amp; Storage, Big Oil, climate change mitigate and ... how to turn a profit.
ht…",875673709591265282,"rt predictability3: check out our latest blog: carbon capture amp; storage, big oil, climate change mitigate and ... how to turn a profit. ht",2017-06-16 13:17:36.254,0.4404,0.116,0.884,0.0,positive,2017-06
2,Oregon to join climate change coalition after Trump pulls out of Paris agreement https://t.co/DeM0Vltx5B,871889195224248320,oregon to join climate change coalition after trump pulls out of paris agreement,2017-06-06 02:39:17.716,0.6597,0.31,0.69,0.0,positive,2017-06
1,Rick Perry Falsely downplays human contribution to climate change https://t.co/kEDnagoCNU https://t.co/Azm0KNd6Xj,877991221507088385,rick perry falsely downplays human contribution to climate change,2017-06-22 22:46:34.152,0.0,0.0,1.0,0.0,neutral,2017-06
-1,RT @RadioFreeTom: This is why I avoid climate change discussions. It's a religion. https://t.co/a5YePC0diP,870868026534572033,rt radiofreetom: this is why i avoid climate change discussions. it s a religion.,2017-06-03 07:01:32.128,-0.296,0.0,0.833,0.167,negative,2017-06
2,RT @iamgtsmith: Graham Thomson: Alberta's wildfire seasons to get worse thanks to climate change https://t.co/txpGGgOS4H #wildfire,878821862142332930,rt iamgtsmith: graham thomson: alberta s wildfire seasons to get worse thanks to climate change wildfire,2017-06-25 05:47:14.312,-0.0516,0.145,0.7,0.155,negative,2017-06
0,Scientists say that increasing soda carbonation by only 13% worldwide will contain enough carbon to reverse global warming. #fact,877120282439409664,scientists say that increasing soda carbonation by only 13 worldwide will contain enough carbon to reverse global warming. fact,2017-06-20 13:05:46.097,0.1531,0.082,0.918,0.0,positive,2017-06
0,"@PaterIndomitus @ProtectthePope I doubt Cupich will die on prison. He'll cave on anything, except perhaps global warming.",880883967901278209,"paterindomitus protectthepope i doubt cupich will die on prison. he ll cave on anything, except perhaps global warming.",2017-06-30 22:21:18.637,-0.8442,0.069,0.515,0.416,negative,2017-06
1,RT @emorwee: CNBC is surpassing Fox as the cable news safe space for falsehoods about climate change https://t.co/NCOWJE9mp5,877160532716863488,rt emorwee: cnbc is surpassing fox as the cable news safe space for falsehoods about climate change,2017-06-20 15:45:42.511,0.4404,0.146,0.854,0.0,positive,2017-06
1,RT @Jaffe4Congress: I know that climate change is a paramount threat to our future. Time to clean house of polluters' rigged science and bo…,870176077859180546,rt jaffe4congress: i know that climate change is a paramount threat to our future. time to clean house of polluters rigged science and bo,2017-06-01 09:11:58.708,-0.7351,0.091,0.608,0.301,negative,2017-06
1,RT @EnvDefenseFund: These stunning timelapse photos may just convince you about climate change. https://t.co/Ih42fhgFOn,874348068854005764,rt envdefensefund: these stunning timelapse photos may just convince you about climate change.,2017-06-12 21:29:58.873,0.5574,0.277,0.723,0.0,positive,2017-06
0,"@Restoration 2/2 I hope you'll consider buying a copy. Two chapters explore climate change science objectively, you may like it! Best, Matt",870389251447246848,"restoration 2 2 i hope you ll consider buying a copy. two chapters explore climate change science objectively, you may like it! best, matt",2017-06-01 23:19:03.252,0.8718,0.368,0.632,0.0,positive,2017-06
0,"RT @prageru: What do scientists actually believe about climate change? #ParisAgreement
https://t.co/46dSJuTPmK",870868001750491138,rt prageru: what do scientists actually believe about climate change? parisagreement,2017-06-03 07:01:26.219,0.0,0.0,1.0,0.0,neutral,2017-06
1,"ProudlyLiberal2: RT ChrisJZullo: Karen Handel opposes marriage equality, climate change and would outlaw abortions. Make an impact #Georgia…",876421031862382592,"proudlyliberal2: rt chrisjzullo: karen handel opposes marriage equality, climate change and would outlaw abortions. make an impact georgia",2017-06-18 14:47:11.768,0.0,0.0,1.0,0.0,neutral,2017-06
1,This week's New Scientist focuses on climate change and being on the brink of change. Read more on: https://t.co/vYPiVPi1aa,880337042030428160,this week s new scientist focuses on climate change and being on the brink of change. read more on:,2017-06-29 10:08:01.348,0.0,0.0,1.0,0.0,neutral,2017-06
2,RT @nowthisnews: Donald Trump is standing down from the fight against climate change - but Angela Merkel and Pope Francis are steppi…,877400127844958208,rt nowthisnews: donald trump is standing down from the fight against climate change but angela merkel and pope francis are steppi,2017-06-21 07:37:46.441,-0.2023,0.0,0.917,0.083,negative,2017-06
-1,"RT @RussHansen51: By exposing the global warming hoax as the scam that it is, #Trump has saved American taxpayers $4.7 Billion Per Yr https…",873805785582751745,"rt russhansen51: by exposing the global warming hoax as the scam that it is, trump has saved american taxpayers 4.7 billion per yr",2017-06-11 09:35:08.466,-0.5423,0.141,0.607,0.252,negative,2017-06
2,U.S. environmental agency chief says humans contribute to global warming - https://t.co/aSsz4eszXs,870721315824644097,u.s. environmental agency chief says humans contribute to global warming,2017-06-02 21:18:33.569,0.1531,0.138,0.862,0.0,positive,2017-06
1,RT @TheDailyShow: Trevor assesses the effects of climate change. https://t.co/b88QCflFb2 https://t.co/HK35KHb2Mc,870715414539587585,rt thedailyshow: trevor assesses the effects of climate change.,2017-06-02 20:55:06.593,0.0,0.0,1.0,0.0,neutral,2017-06
-1,"RT @charliekirk11: I am not concerned about global warming 

I am however terrified of global government",871131631066558464,rt charliekirk11: i am not concerned about global warming i am however terrified of global government,2017-06-04 00:29:00.346,-0.5267,0.091,0.682,0.227,negative,2017-06
2,RT @tveitdal: New Orleans mayor: US climate change policy cannot wait for Trump https://t.co/FQCyajE8uA https://t.co/sYb96lNCsr,878648737530351616,rt tveitdal: new orleans mayor: us climate change policy cannot wait for trump,2017-06-24 18:19:18.188,0.0,0.0,1.0,0.0,neutral,2017-06
1,RT @NatGeo: Fresh water is being contaminated as sea levels rise due to global warming #BeforeTheFlood https://t.co/x6SVZNOY1w,870996764937134080,rt natgeo: fresh water is being contaminated as sea levels rise due to global warming beforetheflood,2017-06-03 15:33:05.755,0.4404,0.206,0.794,0.0,positive,2017-06
